0.0000000000e+00  4.0844966532e+02  9.9641309301e+01  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  3.2315277336e+02  6.7663058181e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -8.9390870364e+02  -8.4513052863e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  6.0405506881e+01  5.1450991685e+01  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  6.9041545442e+02  -4.7331960758e+01  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -1.6205691372e+02  -6.2137604182e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  7.9754250522e+01  -1.1737346103e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -9.9614959492e+02  -8.7250540575e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -2.7511915763e+02  6.1077832093e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -3.7700227967e+02  -3.7407650189e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  7.9424716797e+02  7.9727458231e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  6.9427345918e+02  -6.9671158635e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  4.8576320444e+02  3.6427151799e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  1.3345457227e+02  -8.1857973803e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -9.5588415930e+02  -5.4270701393e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -1.2717500428e+01  6.3309777737e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  5.9476809220e+02  -1.9452750717e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -4.9006065992e+02  5.7086005202e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -4.8798129558e+02  6.3725780625e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -8.6993141486e+02  -1.0123523774e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -2.2452118449e+02  -1.7779277730e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  5.6827341009e+02  3.9524842773e+01  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  4.1242690181e+02  3.9965624537e+00  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  3.9186465807e+00  -9.8384898440e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  6.6687633758e+02  5.2601848213e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -7.2292419755e+02  -6.0848500442e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  6.9272218816e+02  -3.6593120992e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -3.4365051710e+02  4.1558150692e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  2.6966594799e+02  3.1940625997e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -8.1537607922e+02  1.5663958183e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  9.3713945672e+02  1.3252108288e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  4.7973566966e+02  -4.8351902714e+01  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  9.0230280357e+02  8.9580703858e+01  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -9.6827152264e+02  -9.5249973614e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -3.0873371376e+02  -5.1018151865e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  3.8744456249e+02  2.5905993788e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -4.1537594819e+02  9.8691851010e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  5.0026858976e+02  -6.2556769223e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  9.3457753781e+02  8.7830718740e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  2.7013220465e+02  -9.7994416556e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -7.5448912315e+02  -5.9548319800e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -3.0257632994e+02  9.7854442749e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -1.2425134635e+02  3.4151671076e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -1.1600542799e+02  -6.5477816056e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  6.7019432760e+01  -3.7905833545e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -4.3647064716e+02  -6.7682271576e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -8.6974306511e+02  7.6906267768e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -8.7059078579e+02  -6.0661454140e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  6.3093525399e+02  -8.9852837160e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  9.1687533289e+02  6.5167859051e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -3.3795429915e+02  6.7686465730e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -5.7745702448e+02  -5.3241401650e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  3.2472135784e+02  -3.2616047876e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -6.8834639119e+02  5.7447089299e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  6.3079185721e+02  -8.7315351387e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -4.5585789606e+02  -8.7705141297e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  6.9234587882e+02  -2.9732077060e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -7.1434374635e+02  9.0966233462e+01  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -5.1641697479e+02  -3.7776030371e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -3.1138317650e+01  3.0861794335e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  8.1490699657e+01  -1.7412962321e+01  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  9.1221245854e+02  -1.1803998795e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  2.6457600949e+02  4.0637777655e+00  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -7.6486806003e+02  -7.6026474083e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -9.5784183109e+02  -6.4708965957e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -1.5375477948e+02  7.2571450188e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  1.8847400664e+02  2.5131013025e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -5.9030037193e+02  -4.4322927211e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -5.2729138008e+02  -9.9192035817e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -7.3278132932e+02  -9.0397941054e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  3.3425582046e+01  -3.4819031496e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -8.6737673178e+02  3.7835154353e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  4.8787703105e+02  -8.6449711175e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  2.7213766354e+02  3.9310444004e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  8.5621406721e+02  -9.3728269752e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  9.7641706952e+01  -9.0994626396e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  3.9933279195e+02  -1.4125569915e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  3.5965187397e+02  -1.6167608793e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -8.2628345043e+01  9.1899917533e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  1.2947603516e+02  1.3545421473e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -9.4713783420e+02  4.9691300113e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -3.2829272737e+02  8.3117767004e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  5.2611809488e+02  -7.2473740640e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -7.3623444394e+02  -3.1293246844e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  5.7268662281e+01  8.7188984767e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -3.7792152399e+02  5.2222806987e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -2.2521048370e+02  4.8072055134e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  4.1697911015e+02  -1.2637999900e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  1.6860216116e+02  -1.9677597322e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  4.4150609224e+02  4.9811701619e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  8.2968853123e+02  8.9036800757e+01  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -6.4721630915e+02  -7.7355806185e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -7.4065674866e+02  -9.7376593473e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -9.9294619133e+02  8.0493211550e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  5.8005239447e+02  -7.0574991575e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -2.9200709065e+02  1.8158690190e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  9.0568487521e+02  -4.4794894191e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  9.8690592447e+01  5.3758574714e+01  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -9.8089837664e+02  5.6092939974e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -1.6464150765e+02  -1.6438504520e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  6.6706899314e+02  -4.0954971077e+01  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  9.3899400002e+02  -9.4266958092e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -2.5910289551e+02  -8.1883472025e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -8.4789137883e+02  7.0180507637e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  6.1065160791e+02  2.6327846673e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  5.2226121677e+02  3.3927272877e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -6.1600066032e+02  -7.5704481014e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  5.5227754592e+02  -5.0110008441e+01  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  5.4938511408e+02  8.6133420610e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -1.7279492714e+02  9.3750471842e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -2.6231089148e+02  9.3399427679e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  2.4751153330e+02  5.3623480113e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  8.1592256188e+02  -4.2793205550e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  5.3280290638e+02  -8.0904839125e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -4.5122555002e+02  -7.6816417830e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -8.5482316844e+02  -2.5729107444e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  1.8556405079e+02  -9.7546118570e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  3.1975676981e+02  -3.4620863550e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -1.7322550974e+02  -1.5416112076e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  5.5423596132e+02  -5.8671000646e+01  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -2.1001890770e+02  -4.5242544743e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  2.4041410104e+02  -7.5959502030e+01  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  6.4253626935e+02  7.7827370759e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -3.7150073425e+02  8.8807847733e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -4.7052959296e+02  -6.8786906335e+02  0.0000000000e+00  5.0000000000e-03
0.0000000000e+00  -2.2111395103e+01  -9.9663873774e+02  0.0000000000e+00  5.0000000000e-03
